mtAddress, lat, lng, group, wheelchair, mtDay, start, end, type, spinterest, zone, mtlocation
"125 W 14TH ST, New York, NY", undefined, undefined , "THE FELLOWSHIP CLUB", true,"Friday", "7:00 PM", "8:00 PM" ,"B", "null",3, "McBurney YMCA"
"208 W 13TH ST, New York, NY", undefined, undefined , "TRANSGENDER FOCUS", true,"Sunday", "4:00 PM", "5:00 PM" ,"C", "null",3, "LGBT Community Center"
"10 UNION SQ E, New York, NY", undefined, undefined , "TWELVE AT SIX", true,"Friday", "6:00 PM", "7:00 PM" ,"S", "null",3, "Beth Israel Phillips Ambulatory Center"
"155 W 22ND ST, New York, NY", undefined, undefined , "UPON AWAKENING", true,"Sunday", "12:45 PM", "1:45 PM" ,"S", "Eleventh Step",3, "St. Francis Residence"
"208 W 13TH ST, New York, NY", undefined, undefined , "VILLAGE AGNOSTICS", false,"Sunday", "4:00 PM", "5:00 PM" ,"C", "Agnostic",3, "lesbian Gay Bi-Sexual &amp; Transgender Community Center"
"208 W 13TH ST, New York, NY", undefined, undefined , "VILLAGE AGNOSTICS", false,"Sunday", "5:30 PM", "6:30 PM" ,"S", "Agnostic",3, "lesbian Gay Bi-Sexual &amp; Transgender Community Center"
"12 W 12TH ST, New York, NY", undefined, undefined , "VILLAGE OPEN DISCUSSION(V.O.D.)", true,"Tuesday", "6:30 PM", "7:30 PM" ,"OD", "null",3, "First Presbyterian Church"
"20 WASHINGTON SQ N, New York, NY", undefined, undefined , "VILLAGE SOBER", true,"Thursday", "3:30 PM", "4:30 PM" ,"C", "null",3, "The Caring Community"
"344 E 14TH ST, New York, NY", undefined, undefined , "WEEKENDERS", true,"Sunday", "10:00 AM", "11:00 AM" ,"S", "null",3, "14th Street Y"
"155 W 22ND ST, New York, NY", undefined, undefined , "WEST 22nd STREET SOBRIETY", false,"Tuesday", "6:00 PM", "7:00 PM" ,"C", "null",3, "St. Francis Residence"
"208 W 13TH ST, New York, NY", undefined, undefined , "WESTWINGERS", true,"Tuesday", "7:30 PM", "8:30 PM" ,"OD", "Gay Lesbian and Bisexual",3, "lesbian Gay Bi-Sexual &amp; Transgender Community Center"
"208 W 13TH ST, New York, NY", undefined, undefined , "WESTWINGERS", true,"Thursday", "9:00 PM", "10:00 PM" ,"OD", "Gay Lesbian and Bisexual",3, "lesbian Gay Bi-Sexual &amp; Transgender Community Center"
"602 E 9TH ST, New York, NY", undefined, undefined , "WHOLESALE MIRACLES", true,"Tuesday", "7:30 PM", "8:30 PM" ,"BB", "null",3, "Trinity Lutheran Church"
"208 W 13TH ST, New York, NY", undefined, undefined , "WOMEN NOW", false,"Tuesday", "6:00 PM", "7:00 PM" ,"C", "null",3, "Gay lesbian Bi-Sexual &amp; Transgender Community Center"
"208 W 13TH ST, New York, NY", undefined, undefined , "WOMEN TOGETHER(:I)", true,"Saturday", "6:00 PM", "7:00 PM" ,"C", "Lesbian",3, "lesbian Gay Bi-Sexual &amp; Transgender Community Center"
"19 UNION SQ W, New York, NY", undefined, undefined , "WOMEN''S SATURDAY ELEVENTH STEP MEDITATION", true,"Saturday", "11:00 AM", "12:00 PM" ,"C", "null",3, "Realization Center"
"173 E 3RD ST, New York, NY", undefined, undefined , "WORKS IN PROGRESS", false,"Monday", "7:00 PM", "8:00 PM" ,"OD", "AA Literature",3, "Most Holy Redeemer Church"
"50 E 7TH ST, New York, NY", undefined, undefined , "YOUNG AND WISE", false,"Friday", "8:00 PM", "9:30 PM" ,"C", "Young People",3, "Middle Collegiate Church"
"252 W 46TH ST New York NY ", 40.7593831, -73.9872329 , "4 THE GRACE", false,"Sunday", "4:00 PM", "5:00 PM" ,"BB", "null",4, "46th Street Club House"
"252 W 46TH ST New York NY ", 40.7593831, -73.9872329 , "4 THE GRACE", false,"Monday", "4:00 PM", "5:00 PM" ,"BB", "null",4, "46th Street Club House"
"252 W 46TH ST New York NY ", 40.7593831, -73.9872329 , "4 THE GRACE", false,"Tuesday", "4:00 PM", "5:00 PM" ,"BB", "Living Sober",4, "46th Street Club House"
"252 W 46TH ST New York NY ", 40.7593831, -73.9872329 , "4 THE GRACE", false,"Wednesday", "4:00 PM", "5:00 PM" ,"BB", "null",4, "46th Street Club House"
"252 W 46TH ST New York NY ", 40.7593831, -73.9872329 , "4 THE GRACE", false,"Thursday", "4:00 PM", "5:00 PM" ,"BB", "null",4, "46th Street Club House"
"252 W 46TH ST New York NY ", 40.7593831, -73.9872329 , "4 THE GRACE", false,"Friday", "4:00 PM", "5:00 PM" ,"BB", "null",4, "46th Street Club House"
"252 W 46TH ST New York NY ", 40.7593831, -73.9872329 , "4 THE GRACE", false,"Saturday", "4:00 PM", "5:00 PM" ,"BB", "null",4, "46th Street Club House"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "42nd AT 9:00pm", false,"Monday", "9:15 PM", "10:15 PM" ,"BB", "null",4, "null"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "42nd AT 9:00pm", false,"Wednesday", "9:15 PM", "10:15 PM" ,"C", "As Bill Sees It",4, "null"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "42nd AT 9:00pm", false,"Thursday", "9:15 PM", "10:15 PM" ,"S", "null",4, "null"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "42nd AT 9:00pm", false,"Friday", "9:15 PM", "10:15 PM" ,"S", "null",4, "null"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "42nd AT 9:00pm", false,"Saturday", "9:15 PM", "10:15 PM" ,"C", "null",4, "null"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "42nd AT 9:00pm", false,"Sunday", "9:15 PM", "10:15 PM" ,"OD", "Beginners Workshop",4, "null"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "42nd AT 9:00pm", false,"Tuesday", "9:15 PM", "10:30 PM" ,"S", "Meditation",4, "null"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "A NEW FREEDOM", false,"Wednesday", "8:00 AM", "9:00 AM" ,"OD", "null",4, "null"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "A NEW FREEDOM", false,"Thursday", "8:00 AM", "9:00 AM" ,"C", "Daily Reflections",4, "null"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "A NEW FREEDOM", false,"Friday", "8:00 AM", "9:00 AM" ,"T", "null",4, "null"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "A NEW FREEDOM", false,"Saturday", "8:00 AM", "9:00 AM" ,"OD", "Living Sober",4, "null"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "A NEW FREEDOM", false,"Sunday", "8:00 AM", "9:00 AM" ,"S", "null",4, "null"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "A NEW FREEDOM", false,"Monday", "8:00 AM", "9:00 AM" ,"S", "null",4, "null"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "A NEW FREEDOM", false,"Tuesday", "8:00 AM", "9:00 AM" ,"BB", "null",4, "null"
"305 7TH AVE New York NY ", 40.7467107, -73.9935208 , "ABINGDON SQUARE IN CHELSEA", true,"Wednesday", "8:00 PM", "9:00 PM" ,"OD", "null",4, "S.A.G.E."
"1 W 53RD ST New York NY ", 40.7608523, -73.9765938 , "ADVENTURES IN SOBRIETY", true,"Friday", "7:00 PM", "8:00 PM" ,"O", "Gay Lesbian and Bisexual",4, "Saint Thomas Church"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "ALANON HOUSE (AA Meetings Only)", false,"Monday", "12:00 PM", "1:00 PM" ,"C", "null",4, "null"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "ALANON HOUSE (AA Meetings Only)", false,"Thursday", "12:00 PM", "1:00 PM" ,"C", "null",4, "null"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "ALANON HOUSE (AA Meetings Only)", false,"Saturday", "12:00 PM", "1:00 PM" ,"B", "null",4, "null"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "ALANON HOUSE (AA Meetings Only)", false,"Tuesday", "12:00 PM", "1:00 PM" ,"C", "null",4, "null"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "ALANON HOUSE (AA Meetings Only)", false,"Sunday", "12:00 PM", "1:00 PM" ,"C", "null",4, "null"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "ALANON HOUSE (AA Meetings Only)", false,"Wednesday", "12:00 PM", "1:00 PM" ,"C", "null",4, "null"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "ALANON HOUSE (AA Meetings Only)", false,"Friday", "12:00 PM", "1:00 PM" ,"C", "null",4, "null"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "ALANON HOUSE (AA Meetings Only)", false,"Sunday", "2:00 PM", "3:00 PM" ,"C", "Women",4, "null"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "ALANON HOUSE (AA Meetings Only)", false,"Monday", "2:30 PM", "3:30 PM" ,"C", "null",4, "null"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "ALANON HOUSE (AA Meetings Only)", false,"Saturday", "2:30 PM", "3:30 PM" ,"C", "null",4, "null"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "ALANON HOUSE (AA Meetings Only)", false,"Thursday", "2:30 PM", "3:30 PM" ,"C", "null",4, "null"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "ALANON HOUSE (AA Meetings Only)", false,"Tuesday", "2:30 PM", "3:30 PM" ,"C", "null",4, "null"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "ALANON HOUSE (AA Meetings Only)", false,"Wednesday", "2:30 PM", "3:30 PM" ,"C", "null",4, "null"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "ALANON HOUSE (AA Meetings Only)", false,"Friday", "2:30 PM", "3:30 PM" ,"C", "null",4, "null"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "ALANON HOUSE (AA Meetings Only)", false,"Monday", "6:15 PM", "7:15 PM" ,"C", "null",4, "null"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "ALANON HOUSE (AA Meetings Only)", false,"Saturday", "6:15 PM", "7:15 PM" ,"C", "null",4, "null"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "ALANON HOUSE (AA Meetings Only)", false,"Thursday", "6:15 PM", "7:15 PM" ,"S", "null",4, "null"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "ALANON HOUSE (AA Meetings Only)", false,"Tuesday", "6:15 PM", "7:15 PM" ,"C", "null",4, "null"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "ALANON HOUSE (AA Meetings Only)", false,"Sunday", "6:15 PM", "7:15 PM" ,"C", "null",4, "null"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "ALANON HOUSE (AA Meetings Only)", false,"Wednesday", "6:15 PM", "7:15 PM" ,"C", "null",4, "null"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "ALANON HOUSE (AA Meetings Only)", false,"Friday", "6:15 PM", "7:15 PM" ,"C", "null",4, "null"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "ALANON HOUSE (AA Meetings Only)", false,"Friday", "8:00 PM", "9:00 PM" ,"C", "null",4, "null"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "ALANON HOUSE (AA Meetings Only)", false,"Monday", "8:00 PM", "9:00 PM" ,"C", "null",4, "null"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "ALANON HOUSE (AA Meetings Only)", false,"Saturday", "8:00 PM", "9:00 PM" ,"C", "null",4, "null"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "ALANON HOUSE (AA Meetings Only)", false,"Thursday", "8:00 PM", "9:00 PM" ,"C", "null",4, "null"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "ALANON HOUSE (AA Meetings Only)", false,"Sunday", "8:00 PM", "9:00 PM" ,"C", "null",4, "null"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "ALANON HOUSE (AA Meetings Only)", false,"Wednesday", "8:00 PM", "9:00 PM" ,"C", "null",4, "null"
"133 W 46TH ST New York NY ", 40.6589343, -73.9348705 , "AMAZING GRACE", false,"Monday", "7:30 AM", "8:30 AM" ,"C", "null",4, "St. Mary the Virgin Church"
"133 W 46TH ST New York NY ", 40.6589343, -73.9348705 , "AMAZING GRACE", false,"Tuesday", "7:30 AM", "8:30 AM" ,"C", "null",4, "St. Mary the Virgin Church"
"133 W 46TH ST New York NY ", 40.6589343, -73.9348705 , "AMAZING GRACE", false,"Wednesday", "7:30 AM", "8:30 AM" ,"C", "null",4, "St. Mary the Virgin Church"
"133 W 46TH ST New York NY ", 40.6589343, -73.9348705 , "AMAZING GRACE", false,"Thursday", "7:30 AM", "8:30 AM" ,"S", "null",4, "St. Mary the Virgin Church"
"133 W 46TH ST New York NY ", 40.6589343, -73.9348705 , "AMAZING GRACE", false,"Friday", "7:30 AM", "8:30 AM" ,"C", "null",4, "St. Mary the Virgin Church"
"441 W 26TH ST New York NY ", 40.7495486, -74.0015106 , "ANNEX (:I)", true,"Saturday", "3:00 PM", "4:00 PM" ,"OD", "null",4, "Hudson Guild"
"446 W 33RD ST New York NY ", 40.753496, -73.9989428 , "ANNEX(:II)", true,"Tuesday", "8:00 PM", "9:00 PM" ,"O", "Gay Lesbian and Bisexual",4, "GMHC"
"252 W 46TH ST New York NY ", 40.7593831, -73.9872329 , "ARTISTS IN RECOVERY", false,"Tuesday", "9:15 PM", "10:15 PM" ,"C", "Special Purpose Groups",4, "46th Street Clubhouse"
"252 W 46TH ST New York NY ", 40.7593831, -73.9872329 , "BEGINNERS", false,"Monday", "1:30 PM", "2:30 PM" ,"B", "Living Sober",4, "46th Street Club House"
"252 W 46TH ST New York NY ", 40.7593831, -73.9872329 , "BEGINNERS", false,"Tuesday", "1:30 PM", "2:30 PM" ,"B", "Living Sober",4, "46th Street Club House"
"252 W 46TH ST New York NY ", 40.7593831, -73.9872329 , "BEGINNERS", false,"Wednesday", "1:30 PM", "2:30 PM" ,"B", "Living Sober",4, "46th Street Club House"
"252 W 46TH ST New York NY ", 40.7593831, -73.9872329 , "BEGINNERS", false,"Thursday", "1:30 PM", "2:30 PM" ,"B", "Living Sober",4, "46th Street Club House"
"252 W 46TH ST New York NY ", 40.7593831, -73.9872329 , "BEGINNERS", false,"Friday", "1:30 PM", "2:30 PM" ,"B", "Living Sober",4, "46th Street Club House"
"252 W 46TH ST New York NY ", 40.7593831, -73.9872329 , "BEGINNERS", false,"Saturday", "1:30 PM", "2:30 PM" ,"B", "Living Sober",4, "46th Street Club House"
"252 W 46TH ST New York NY ", 40.7593831, -73.9872329 , "BEGINNERS", false,"Sunday", "2:45 PM", "3:45 PM" ,"B", "null",4, "46th Street Club House"
"252 W 46TH ST New York NY ", 40.7593831, -73.9872329 , "BEGINNERS", false,"Monday", "2:45 PM", "3:45 PM" ,"B", "null",4, "46th Street Club House"
"252 W 46TH ST New York NY ", 40.7593831, -73.9872329 , "BEGINNERS", false,"Tuesday", "2:45 PM", "3:45 PM" ,"B", "null",4, "46th Street Club House"
"252 W 46TH ST New York NY ", 40.7593831, -73.9872329 , "BEGINNERS", false,"Wednesday", "2:45 PM", "3:45 PM" ,"B", "null",4, "46th Street Club House"
"252 W 46TH ST New York NY ", 40.7593831, -73.9872329 , "BEGINNERS", false,"Thursday", "2:45 PM", "3:45 PM" ,"B", "null",4, "46th Street Club House"
"252 W 46TH ST New York NY ", 40.7593831, -73.9872329 , "BEGINNERS", false,"Friday", "2:45 PM", "3:45 PM" ,"B", "null",4, "46th Street Club House"
"252 W 46TH ST New York NY ", 40.7593831, -73.9872329 , "BEGINNERS", false,"Saturday", "2:45 PM", "3:45 PM" ,"B", "null",4, "46th Street Club House"
"339 W 47TH ST New York NY ", 40.7612077, -73.9891128 , "BETWEEN SHOWS", false,"Wednesday", "5:00 PM", "6:00 PM" ,"C", "null",4, "The Actor''s Temple"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "BLUEPRINT FOR LIVING", false,"Friday", "4:30 PM", "5:30 AM" ,"null", "null",4, "null"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "BLUEPRINT FOR LIVING", false,"Tuesday", "4:30 PM", "4:30 PM" ,"null", "Living Sober",4, "null"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "BLUEPRINT FOR LIVING", false,"Wednesday", "4:30 PM", "5:30 PM" ,"BB", "null",4, "null"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "BLUEPRINT FOR LIVING", false,"Thursday", "4:30 PM", "5:30 PM" ,"null", "null",4, "null"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "BLUEPRINT FOR LIVING", false,"Saturday", "4:30 PM", "5:30 PM" ,"null", "Meditation",4, "null"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "BLUEPRINT FOR LIVING", false,"Monday", "4:30 PM", "5:30 PM" ,"null", "null",4, "null"
"139 W 31ST ST New York NY ", 40.647412, -73.9480599 , "BOOKSHOP AT NOON", false,"Monday", "12:00 PM", "1:00 PM" ,"C", "null",4, "St. Francis of Assisi Education Center"
"139 W 31ST ST New York NY ", 40.647412, -73.9480599 , "BOOKSHOP AT NOON", false,"Wednesday", "12:00 PM", "1:00 PM" ,"C", "null",4, "St. Francis of Assisi Education Center"
"139 W 31ST ST New York NY ", 40.647412, -73.9480599 , "BOOKSHOP AT NOON", false,"Friday", "12:00 PM", "1:00 PM" ,"C", "null",4, "St. Francis of Assisi Education Center"
"422 W 57TH ST New York NY ", 40.7682311, -73.9868768 , "CLEAN AND DRY", false,"Sunday", "5:00 PM", "5:45 PM" ,"B", "null",4, "Trinity Presbyterian Church"
"422 W 57TH ST New York NY ", 40.7682311, -73.9868768 , "CLEAN AND DRY", false,"Sunday", "6:00 PM", "7:00 PM" ,"OD", "null",4, "Trinity Presbyterian Church"
"211 W 30TH ST New York NY ", 40.7486793956479, -73.9927286472649 , "COMMUTERS SPECIAL", false,"Wednesday", "6:00 PM", "7:00 PM" ,"C", "null",4, "St. John''s Hall"
"211 W 30TH ST New York NY ", 40.7486793956479, -73.9927286472649 , "COMMUTERS SPECIAL", false,"Monday", "6:00 PM", "7:00 PM" ,"S", "null",4, "St. John''s Hall"
"252 W 46TH ST New York NY ", 40.7593831, -73.9872329 , "D.I.V.A.(Divinely Inspired Vivacious Alcoholics)", false,"Saturday", "12:00 PM", "1:00 PM" ,"C", "Women",4, "46th Street Club House"
"1 W 53RD ST New York NY ", 40.7608523, -73.9765938 , "FIFTH AVENUE STEP", true,"Saturday", "10:00 AM", "11:00 AM" ,"S", "null",4, "St. Thomas Church"
"422 W 57TH ST New York NY ", 40.7682311, -73.9868768 , "FIRESIDE(:I)WEEKDAY MEETINGS ONLY", false,"Wednesday", "12:00 PM", "1:00 PM" ,"B", "null",4, "Trinity Presbyterian Church"
"422 W 57TH ST New York NY ", 40.7682311, -73.9868768 , "FIRESIDE(:I)WEEKDAY MEETINGS ONLY", false,"Thursday", "12:00 PM", "1:00 PM" ,"B", "null",4, "Trinity Presbyterian Church"
"422 W 57TH ST New York NY ", 40.7682311, -73.9868768 , "FIRESIDE(:I)WEEKDAY MEETINGS ONLY", false,"Friday", "12:00 PM", "1:00 PM" ,"B", "null",4, "Trinity Presbyterian Church"
"422 W 57TH ST New York NY ", 40.7682311, -73.9868768 , "FIRESIDE(:I)WEEKDAY MEETINGS ONLY", false,"Monday", "12:00 PM", "1:00 PM" ,"B", "null",4, "Trinity Presbyterian Church"
"422 W 57TH ST New York NY ", 40.7682311, -73.9868768 , "FIRESIDE(:I)WEEKDAY MEETINGS ONLY", false,"Tuesday", "12:00 PM", "1:00 PM" ,"B", "null",4, "Trinity Presbyterian Church"
"422 W 57TH ST New York NY ", 40.7682311, -73.9868768 , "FIRESIDE(:I)WEEKDAY MEETINGS ONLY", false,"Wednesday", "12:30 PM", "1:30 PM" ,"BB", "null",4, "Trinity Presbyterian Church"
"422 W 57TH ST New York NY ", 40.7682311, -73.9868768 , "FIRESIDE(:I)WEEKDAY MEETINGS ONLY", false,"Thursday", "12:30 PM", "1:30 PM" ,"S", "null",4, "Trinity Presbyterian Church"
"422 W 57TH ST New York NY ", 40.7682311, -73.9868768 , "FIRESIDE(:I)WEEKDAY MEETINGS ONLY", false,"Friday", "12:30 PM", "1:30 PM" ,"OD", "null",4, "Trinity Presbyterian Church"
"422 W 57TH ST New York NY ", 40.7682311, -73.9868768 , "FIRESIDE(:I)WEEKDAY MEETINGS ONLY", false,"Monday", "12:30 PM", "1:30 PM" ,"OD", "null",4, "Trinity Presbyterian Church"
"422 W 57TH ST New York NY ", 40.7682311, -73.9868768 , "FIRESIDE(:I)WEEKDAY MEETINGS ONLY", false,"Tuesday", "12:30 PM", "1:30 PM" ,"OD", "null",4, "Trinity Presbyterian Church"
"7 W 55TH ST New York NY ", 40.7618823, -73.9751297 , "FOGLIFTERS FIFTH AVENUE", true,"Wednesday", "12:30 PM", "1:30 PM" ,"B", "null",4, "Fifth Av Presbyterian Church"
"7 W 55TH ST New York NY ", 40.7618823, -73.9751297 , "FOGLIFTERS FIFTH AVENUE", true,"Wednesday", "12:30 PM", "1:30 PM" ,"S", "null",4, "Fifth Av Presbyterian Church"
"7 W 55TH ST New York NY ", 40.7618823, -73.9751297 , "FOGLIFTERS FIFTH AVENUE", true,"Thursday", "12:30 PM", "1:30 PM" ,"B", "null",4, "Fifth Av Presbyterian Church"
"7 W 55TH ST New York NY ", 40.7618823, -73.9751297 , "FOGLIFTERS FIFTH AVENUE", true,"Thursday", "12:30 PM", "1:30 PM" ,"OD", "null",4, "Fifth Av Presbyterian Church"
"7 W 55TH ST New York NY ", 40.7618823, -73.9751297 , "FOGLIFTERS FIFTH AVENUE", true,"Monday", "12:30 PM", "1:30 PM" ,"B", "null",4, "Fifth Av Presbyterian Church"
"7 W 55TH ST New York NY ", 40.7618823, -73.9751297 , "FOGLIFTERS FIFTH AVENUE", true,"Monday", "12:30 PM", "1:30 PM" ,"OD", "null",4, "Fifth Av Presbyterian Church"
"7 W 55TH ST New York NY ", 40.7618823, -73.9751297 , "FOGLIFTERS FIFTH AVENUE", true,"Tuesday", "12:30 PM", "1:30 PM" ,"B", "null",4, "Fifth Av Presbyterian Church"
"7 W 55TH ST New York NY ", 40.7618823, -73.9751297 , "FOGLIFTERS FIFTH AVENUE", true,"Tuesday", "12:30 PM", "1:30 PM" ,"OD", "null",4, "Fifth Av Presbyterian Church"
"252 W 46TH ST New York NY ", 40.7593831, -73.9872329 , "FORTY FIVE SOLUTIONS", false,"Saturday", "10:30 PM", "11:30 PM" ,"C", "null",4, "46th Street Club House"
"252 W 46TH ST New York NY ", 40.7593831, -73.9872329 , "FORTY FIVE SOLUTIONS", false,"Sunday", "10:30 PM", "11:30 PM" ,"C", "null",4, "46th Street Club House"
"252 W 46TH ST New York NY ", 40.7593831, -73.9872329 , "FORTY FIVE SOLUTIONS", false,"Monday", "10:30 PM", "11:30 PM" ,"C", "null",4, "46th Street Club House"
"252 W 46TH ST New York NY ", 40.7593831, -73.9872329 , "FORTY FIVE SOLUTIONS", false,"Tuesday", "10:30 PM", "11:30 PM" ,"C", "null",4, "46th Street Club House"
"252 W 46TH ST New York NY ", 40.7593831, -73.9872329 , "FORTY FIVE SOLUTIONS", false,"Wednesday", "10:30 PM", "11:30 PM" ,"C", "null",4, "46th Street Club House"
"252 W 46TH ST New York NY ", 40.7593831, -73.9872329 , "FORTY FIVE SOLUTIONS", false,"Thursday", "10:30 PM", "11:30 PM" ,"C", "null",4, "46th Street Club House"
"252 W 46TH ST New York NY ", 40.7593831, -73.9872329 , "FORTY FIVE SOLUTIONS", false,"Friday", "10:30 PM", "11:30 PM" ,"C", "null",4, "46th Street Club House"
"729 7TH AVE New York NY ", 40.7601119, -73.9837538 , "GREEN ROOM", true,"Thursday", "5:30 PM", "6:30 PM" ,"C", "Special Purpose Groups",4, "The Actors Fund of America"
"538 W 47TH ST New York NY ", 40.7634021, -73.9948352 , "GRUPO BUENA VOLUNTAD", false,"Monday", "8:00 PM", "9:00 PM" ,"Sp", "null",4, "Apartment Building"
"538 W 47TH ST New York NY ", 40.7634021, -73.9948352 , "GRUPO BUENA VOLUNTAD", false,"Wednesday", "8:00 PM", "9:00 PM" ,"Sp", "null",4, "Apartment Building"
"538 W 47TH ST New York NY ", 40.7634021, -73.9948352 , "GRUPO BUENA VOLUNTAD", false,"Friday", "8:00 PM", "9:00 PM" ,"Sp", "null",4, "Apartment Building"
"1000 TENTH AVE New York NY ", 40.7700536177104, -73.9877635987168 , "HELL''S KITCHEN", true,"Monday", "7:30 PM", "8:30 PM" ,"OD", "null",4, "Mount Sinai - Roosevelt Hospital"
"1000 TENTH AVE New York NY ", 40.7700536177104, -73.9877635987168 , "HELL''S KITCHEN", true,"Thursday", "7:30 PM", "8:30 PM" ,"C", "null",4, "Mount Sinai - Roosevelt Hospital"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "HENRY HUDSON", false,"Tuesday", "7:30 PM", "8:30 PM" ,"BB", "null",4, "null"
"252 W 46TH ST New York NY ", 40.7593831, -73.9872329 , "JOE AND CHARLIE CD MEETING", false,"Monday", "9:15 PM", "10:15 PM" ,"B", "null",4, "46th Street Club House"
"307 W 26TH ST New York NY ", 40.7474685, -73.9974137 , "LEARNING TO LIVE (:I)", false,"Wednesday", "12:00 PM", "1:00 PM" ,"S", "null",4, "Upright Citizens Brigade Theatre"
"307 W 26TH ST New York NY ", 40.7474685, -73.9974137 , "LEARNING TO LIVE (:I)", false,"Thursday", "12:00 PM", "1:00 PM" ,"C", "Promises",4, "Upright Citizens Brigade Theatre"
"307 W 26TH ST New York NY ", 40.7474685, -73.9974137 , "LEARNING TO LIVE (:I)", false,"Friday", "12:00 PM", "1:00 PM" ,"OD", "null",4, "Upright Citizens Brigade Theatre"
"307 W 26TH ST New York NY ", 40.7474685, -73.9974137 , "LEARNING TO LIVE (:I)", false,"Monday", "12:00 PM", "1:00 PM" ,"B", "null",4, "Upright Citizens Brigade Theatre"
"307 W 26TH ST New York NY ", 40.7474685, -73.9974137 , "LEARNING TO LIVE (:I)", false,"Tuesday", "12:00 PM", "1:00 PM" ,"BB", "null",4, "Upright Citizens Brigade Theatre"
"405 W 59TH ST New York NY ", 40.7697538, -73.9857965 , "LUCKY ONES", true,"Wednesday", "1:00 PM", "2:00 PM" ,"BB", "null",4, "St. Paul''s Episcopal Parish House"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "MIDNIGHT IN MIDTOWN", false,"Sunday", "12:00 AM", "1:00 AM" ,"S", "null",4, "null"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "MIDNIGHT IN MIDTOWN", false,"Monday", "12:00 AM", "1:00 AM" ,"C", "null",4, "null"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "MIDNIGHT IN MIDTOWN", false,"Tuesday", "12:00 AM", "1:00 AM" ,"BB", "null",4, "null"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "MIDNIGHT IN MIDTOWN", false,"Wednesday", "12:00 AM", "1:00 AM" ,"C", "Living Sober",4, "null"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "MIDNIGHT IN MIDTOWN", false,"Thursday", "12:00 AM", "1:00 AM" ,"C", "null",4, "null"
"303 W 42ND ST New York NY ", 40.7575385, -73.9901368 , "MIDNIGHT IN MIDTOWN", false,"Friday", "12:00 AM", "1:00 AM" ,"B", "null",4, "null"
